name,value,timestamp
EyeBlinkRight,0.018907664343714714,833.3333333333334
JawOpen,0.0,866.6666666666667
MouthSmileLeft,0.07060844451189041,866.6666666666667
MouthSmileRight,0.07696902751922607,866.6666666666667
EyeBlinkLeft,0.0197298564016819,866.6666666666667
EyeBlinkRight,0.020422935485839844,866.6666666666667
JawOpen,0.0,900.0
MouthSmileLeft,0.057526785880327225,900.0
MouthSmileRight,0.0643845722079277,900.0
EyeBlinkLeft,0.021544242277741432,900.0
EyeBlinkRight,0.022223733365535736,900.0
JawOpen,0.0,933.3333333333334
MouthSmileLeft,0.03089256025850773,933.3333333333334
MouthSmileRight,0.03671043738722801,933.3333333333334
EyeBlinkLeft,0.023066647350788116,933.3333333333334
EyeBlinkRight,0.023745344951748848,933.3333333333334
JawOpen,0.0,966.6666666666666
MouthSmileLeft,0.00041340134339407086,966.6666666666666
MouthSmileRight,0.005173270590603352,966.6666666666666
EyeBlinkLeft,0.024331629276275635,966.6666666666666
EyeBlinkRight,0.025002731010317802,966.6666666666666
JawOpen,0.010597280226647854,1000.0
MouthSmileLeft,0.0,1000.0
MouthSmileRight,0.002588850911706686,1000.0
EyeBlinkLeft,0.02509300224483013,1000.0
EyeBlinkRight,0.025739846751093864,1000.0
JawOpen,0.05731731280684471,1033.3333333333335
MouthSmileLeft,0.0,1033.3333333333335
MouthSmileRight,0.0035090246237814426,1033.3333333333335
EyeBlinkLeft,0.026745758950710297,1033.3333333333335
EyeBlinkRight,0.027378525584936142,1033.3333333333335
JawOpen,0.16433008015155792,1066.6666666666667
MouthSmileLeft,0.004334529396146536,1066.6666666666667
MouthSmileRight,0.0056707295589149,1066.6666666666667
EyeBlinkLeft,0.028305016458034515,1066.6666666666667
EyeBlinkRight,0.02888346090912819,1066.6666666666667
JawOpen,0.30017271637916565,1100.0
MouthSmileLeft,0.027060503140091896,1100.0
MouthSmileRight,0.02666664682328701,1100.0
EyeBlinkLeft,0.03026074729859829,1100.0
EyeBlinkRight,0.030833521857857704,1100.0
JawOpen,0.38191038370132446,1133.3333333333333
MouthSmileLeft,0.07032615691423416,1133.3333333333333
MouthSmileRight,0.06909843534231186,1133.3333333333333
EyeBlinkLeft,0.031661875545978546,1133.3333333333333
EyeBlinkRight,0.032251328229904175,1133.3333333333333
JawOpen,0.4258691072463989,1166.6666666666667
MouthSmileLeft,0.12124232202768326,1166.6666666666667
MouthSmileRight,0.11676213890314102,1166.6666666666667
EyeBlinkLeft,0.03244609758257866,1166.6666666666667
EyeBlinkRight,0.033003028482198715,1166.6666666666667
JawOpen,0.43750569224357605,1200.0
MouthSmileLeft,0.1644592136144638,1200.0
MouthSmileRight,0.15856613218784332,1200.0
EyeBlinkLeft,0.03338266909122467,1200.0
EyeBlinkRight,0.03402246907353401,1200.0
JawOpen,0.4301719665527344,1233.3333333333335
MouthSmileLeft,0.1811143159866333,1233.3333333333335
MouthSmileRight,0.17411834001541138,1233.3333333333335
EyeBlinkLeft,0.03434225916862488,1233.3333333333335
EyeBlinkRight,0.0350428931415081,1233.3333333333335
JawOpen,0.4625929296016693,1266.6666666666665
MouthSmileLeft,0.1982468217611313,1266.6666666666665
MouthSmileRight,0.1893235743045807,1266.6666666666665
EyeBlinkLeft,0.03495294600725174,1266.6666666666665
EyeBlinkRight,0.035744208842515945,1266.6666666666665
JawOpen,0.45213377475738525,1300.0
MouthSmileLeft,0.20808961987495422,1300.0
MouthSmileRight,0.19930173456668854,1300.0
EyeBlinkLeft,0.035691797733306885,1300.0
EyeBlinkRight,0.036505620926618576,1300.0
JawOpen,0.44389817118644714,1333.3333333333333
MouthSmileLeft,0.2158259004354477,1333.3333333333333
MouthSmileRight,0.20788393914699554,1333.3333333333333
EyeBlinkLeft,0.035738348960876465,1333.3333333333333
EyeBlinkRight,0.03653521463274956,1333.3333333333333
JawOpen,0.4474150836467743,1366.6666666666667
MouthSmileLeft,0.22884564101696014,1366.6666666666667
MouthSmileRight,0.22127261757850647,1366.6666666666667
EyeBlinkLeft,0.035802241414785385,1366.6666666666667
EyeBlinkRight,0.036564894020557404,1366.6666666666667
JawOpen,0.44643715023994446,1400.0
MouthSmileLeft,0.2279011309146881,1400.0
MouthSmileRight,0.22000260651111603,1400.0
EyeBlinkLeft,0.036187030375003815,1400.0
EyeBlinkRight,0.036907099187374115,1400.0
JawOpen,0.4200499355792999,1433.3333333333333
MouthSmileLeft,0.20516376197338104,1433.3333333333333
MouthSmileRight,0.19708840548992157,1433.3333333333333
EyeBlinkLeft,0.037135906517505646,1433.3333333333333
EyeBlinkRight,0.03779010474681854,1433.3333333333333
JawOpen,0.4006849527359009,1466.6666666666665
MouthSmileLeft,0.1753312647342682,1466.6666666666665
MouthSmileRight,0.16647349298000336,1466.6666666666665
EyeBlinkLeft,0.037709880620241165,1466.6666666666665
EyeBlinkRight,0.038292232900857925,1466.6666666666665
JawOpen,0.36901286244392395,1500.0
MouthSmileLeft,0.12937720119953156,1500.0
MouthSmileRight,0.11952447146177292,1500.0
EyeBlinkLeft,0.0389741025865078,1500.0
EyeBlinkRight,0.03940996527671814,1500.0
JawOpen,0.32670077681541443,1533.3333333333335
MouthSmileLeft,0.07560747861862183,1533.3333333333335
MouthSmileRight,0.06496784836053848,1533.3333333333335
EyeBlinkLeft,0.0399322547018528,1533.3333333333335
EyeBlinkRight,0.040277741849422455,1533.3333333333335
JawOpen,0.29630324244499207,1566.6666666666667
MouthSmileLeft,0.030638152733445168,1566.6666666666667
MouthSmileRight,0.020120561122894287,1566.6666666666667
EyeBlinkLeft,0.04005147144198418,1566.6666666666667
EyeBlinkRight,0.040411315858364105,1566.6666666666667
JawOpen,0.2651006579399109,1600.0
MouthSmileLeft,0.008952988311648369,1600.0
MouthSmileRight,0.0,1600.0
EyeBlinkLeft,0.03937099128961563,1600.0
EyeBlinkRight,0.039788637310266495,1600.0
JawOpen,0.22042112052440643,1633.3333333333333
MouthSmileLeft,0.00807548500597477,1633.3333333333333
MouthSmileRight,0.0,1633.3333333333333
EyeBlinkLeft,0.03837689012289047,1633.3333333333333
EyeBlinkRight,0.038827426731586456,1633.3333333333333
JawOpen,0.18999174237251282,1666.6666666666667
MouthSmileLeft,0.010203737765550613,1666.6666666666667
MouthSmileRight,0.0,1666.6666666666667
EyeBlinkLeft,0.03781948983669281,1666.6666666666667
EyeBlinkRight,0.03830752521753311,1666.6666666666667
JawOpen,0.14636261761188507,1700.0
MouthSmileLeft,0.017071956768631935,1700.0
MouthSmileRight,0.004666480701416731,1700.0
EyeBlinkLeft,0.038691502064466476,1700.0
EyeBlinkRight,0.039155229926109314,1700.0
JawOpen,0.1003672182559967,1733.3333333333335
MouthSmileLeft,0.03677805885672569,1733.3333333333335
MouthSmileRight,0.023792145773768425,1733.3333333333335
EyeBlinkLeft,0.03932617977261543,1733.3333333333335
EyeBlinkRight,0.03984715789556503,1733.3333333333335
JawOpen,0.06924585998058319,1766.6666666666665
MouthSmileLeft,0.07396283000707626,1766.6666666666665
MouthSmileRight,0.06238202378153801,1766.6666666666665
EyeBlinkLeft,0.03990963101387024,1766.6666666666665
EyeBlinkRight,0.04040179029107094,1766.6666666666665
JawOpen,0.030628228560090065,1800.0
MouthSmileLeft,0.08784686774015427,1800.0
MouthSmileRight,0.07870686054229736,1800.0
EyeBlinkLeft,0.040703512728214264,1800.0
EyeBlinkRight,0.04108501970767975,1800.0
JawOpen,0.020388197153806686,1833.3333333333333
MouthSmileLeft,0.10674222558736801,1833.3333333333333
MouthSmileRight,0.09860187023878098,1833.3333333333333
EyeBlinkLeft,0.040458064526319504,1833.3333333333333
EyeBlinkRight,0.040782585740089417,1833.3333333333333
JawOpen,0.006229388993233442,1866.6666666666667
MouthSmileLeft,0.11974978446960449,1866.6666666666667
MouthSmileRight,0.11231807619333267,1866.6666666666667
EyeBlinkLeft,0.04069731757044792,1866.6666666666667
EyeBlinkRight,0.04102620854973793,1866.6666666666667
JawOpen,0.0,1900.0
MouthSmileLeft,0.12710599601268768,1900.0
MouthSmileRight,0.1208808422088623,1900.0
EyeBlinkLeft,0.040912970900535583,1900.0
EyeBlinkRight,0.041186362504959106,1900.0
JawOpen,0.0,1933.3333333333333
MouthSmileLeft,0.1260537952184677,1933.3333333333333
MouthSmileRight,0.12156523764133453,1933.3333333333333
EyeBlinkLeft,0.04113435745239258,1933.3333333333333
EyeBlinkRight,0.04140704870223999,1933.3333333333333
JawOpen,0.0,1966.6666666666665
MouthSmileLeft,0.1274583786725998,1966.6666666666665
MouthSmileRight,0.12278087437152863,1966.6666666666665
EyeBlinkLeft,0.04161646217107773,1966.6666666666665
EyeBlinkRight,0.04187712445855141,1966.6666666666665
JawOpen,0.0,2000.0
MouthSmileLeft,0.12515166401863098,2000.0
MouthSmileRight,0.11962764710187912,2000.0
EyeBlinkLeft,0.041763775050640106,2000.0
EyeBlinkRight,0.04195341467857361,2000.0
JawOpen,0.0,2033.3333333333333
MouthSmileLeft,0.11844285577535629,2033.3333333333333
MouthSmileRight,0.1126306876540184,2033.3333333333333
EyeBlinkLeft,0.042394496500492096,2033.3333333333333
EyeBlinkRight,0.04256822541356087,2033.3333333333333
JawOpen,0.0,2066.666666666667
MouthSmileLeft,0.11259348690509796,2066.666666666667
MouthSmileRight,0.10580126196146011,2066.666666666667
EyeBlinkLeft,0.04280085861682892,2066.666666666667
EyeBlinkRight,0.042974766343832016,2066.666666666667
JawOpen,0.0024617058224976063,2100.0
MouthSmileLeft,0.11801186949014664,2100.0
MouthSmileRight,0.11076706647872925,2100.0
EyeBlinkLeft,0.04282239079475403,2100.0
EyeBlinkRight,0.04291621968150139,2100.0
JawOpen,0.008102331310510635,2133.3333333333335
MouthSmileLeft,0.1146509200334549,2133.3333333333335
MouthSmileRight,0.10730337351560593,2133.3333333333335
EyeBlinkLeft,0.043270137161016464,2133.3333333333335
EyeBlinkRight,0.04341687634587288,2133.3333333333335
JawOpen,0.0038083097897469997,2166.6666666666665
MouthSmileLeft,0.11877156794071198,2166.6666666666665
MouthSmileRight,0.1121281310915947,2166.6666666666665
EyeBlinkLeft,0.04295356199145317,2166.6666666666665
EyeBlinkRight,0.043084729462862015,2166.6666666666665
JawOpen,0.0,2200.0
MouthSmileLeft,0.12255678325891495,2200.0
MouthSmileRight,0.11633523553609848,2200.0
EyeBlinkLeft,0.04251846671104431,2200.0
EyeBlinkRight,0.0426526814699173,2200.0
JawOpen,0.0,2233.3333333333335
MouthSmileLeft,0.12402541935443878,2233.3333333333335
MouthSmileRight,0.11832616478204727,2233.3333333333335
EyeBlinkLeft,0.042334672063589096,2233.3333333333335
EyeBlinkRight,0.04251531884074211,2233.3333333333335
JawOpen,0.0,2266.6666666666665
MouthSmileLeft,0.1282787173986435,2266.6666666666665
MouthSmileRight,0.12340952455997467,2266.6666666666665
EyeBlinkLeft,0.04240504652261734,2266.6666666666665
EyeBlinkRight,0.04262107238173485,2266.6666666666665
JawOpen,0.0,2300.0
MouthSmileLeft,0.13679096102714539,2300.0
MouthSmileRight,0.13204525411128998,2300.0
EyeBlinkLeft,0.041956692934036255,2300.0
EyeBlinkRight,0.0421561561524868,2300.0
JawOpen,0.0,2333.3333333333335
MouthSmileLeft,0.13436444103717804,2333.3333333333335
MouthSmileRight,0.12997905910015106,2333.3333333333335
EyeBlinkLeft,0.04207039624452591,2333.3333333333335
EyeBlinkRight,0.04227735847234726,2333.3333333333335
JawOpen,0.0,2366.6666666666665
MouthSmileLeft,0.13621722161769867,2366.6666666666665
MouthSmileRight,0.13208481669425964,2366.6666666666665
EyeBlinkLeft,0.04235564172267914,2366.6666666666665
EyeBlinkRight,0.04252894967794418,2366.6666666666665
JawOpen,0.0,2400.0
MouthSmileLeft,0.13567239046096802,2400.0
MouthSmileRight,0.13183651864528656,2400.0
EyeBlinkLeft,0.04257256165146828,2400.0
EyeBlinkRight,0.04268187656998634,2400.0
JawOpen,0.0,2433.333333333333
MouthSmileLeft,0.1359466314315796,2433.333333333333
MouthSmileRight,0.13217125833034515,2433.333333333333
EyeBlinkLeft,0.04286272078752518,2433.333333333333
EyeBlinkRight,0.042952023446559906,2433.333333333333
JawOpen,0.0,2466.666666666667
MouthSmileLeft,0.13452865183353424,2466.666666666667
MouthSmileRight,0.1305212378501892,2466.666666666667
EyeBlinkLeft,0.04318886250257492,2466.666666666667
EyeBlinkRight,0.04326198622584343,2466.666666666667
JawOpen,0.0,2500.0
MouthSmileLeft,0.13586242496967316,2500.0
MouthSmileRight,0.1321113556623459,2500.0
EyeBlinkLeft,0.042953744530677795,2500.0
EyeBlinkRight,0.043032098561525345,2500.0
JawOpen,0.0,2533.333333333333
MouthSmileLeft,0.13715070486068726,2533.333333333333
MouthSmileRight,0.13344071805477142,2533.333333333333
EyeBlinkLeft,0.04292577505111694,2533.333333333333
EyeBlinkRight,0.04300440475344658,2533.333333333333
JawOpen,0.0,2566.666666666667
MouthSmileLeft,0.13673625886440277,2566.666666666667
MouthSmileRight,0.13294216990470886,2566.666666666667
EyeBlinkLeft,0.043117377907037735,2566.666666666667
EyeBlinkRight,0.043218083679676056,2566.666666666667
JawOpen,0.0,2600.0
MouthSmileLeft,0.13544194400310516,2600.0
MouthSmileRight,0.13171741366386414,2600.0
EyeBlinkLeft,0.04260587319731712,2600.0
EyeBlinkRight,0.042712222784757614,2600.0
JawOpen,0.0,2633.3333333333335
MouthSmileLeft,0.1337868571281433,2633.3333333333335
MouthSmileRight,0.12998512387275696,2633.3333333333335
EyeBlinkLeft,0.041806645691394806,2633.3333333333335
EyeBlinkRight,0.04193401709198952,2633.3333333333335
JawOpen,0.0,2666.6666666666665
MouthSmileLeft,0.13257916271686554,2666.6666666666665
MouthSmileRight,0.1288142204284668,2666.6666666666665
EyeBlinkLeft,0.04092831164598465,2666.6666666666665
EyeBlinkRight,0.041091542690992355,2666.6666666666665
JawOpen,0.0,2700.0
MouthSmileLeft,0.1308896392583847,2700.0
MouthSmileRight,0.1270526796579361,2700.0
EyeBlinkLeft,0.03972085565328598,2700.0
EyeBlinkRight,0.03990327939391136,2700.0
JawOpen,0.0,2733.3333333333335
MouthSmileLeft,0.12722742557525635,2733.3333333333335
MouthSmileRight,0.12393810600042343,2733.3333333333335
EyeBlinkLeft,0.038539133965969086,2733.3333333333335
EyeBlinkRight,0.038784388452768326,2733.3333333333335
JawOpen,0.0,2766.6666666666665
MouthSmileLeft,0.12613843381404877,2766.6666666666665
MouthSmileRight,0.12338685244321823,2766.6666666666665
EyeBlinkLeft,0.03732035309076309,2766.6666666666665
EyeBlinkRight,0.03760184347629547,2766.6666666666665
JawOpen,0.0,2800.0
MouthSmileLeft,0.12124142795801163,2800.0
MouthSmileRight,0.11902725696563721,2800.0
EyeBlinkLeft,0.03611644357442856,2800.0
EyeBlinkRight,0.036447905004024506,2800.0
JawOpen,0.0,2833.3333333333335
MouthSmileLeft,0.12019822746515274,2833.3333333333335
MouthSmileRight,0.1186884418129921,2833.3333333333335
EyeBlinkLeft,0.03483903408050537,2833.3333333333335
EyeBlinkRight,0.03521588072180748,2833.3333333333335
JawOpen,0.0,2866.6666666666665
MouthSmileLeft,0.11806698143482208,2866.6666666666665
MouthSmileRight,0.11748731136322021,2866.6666666666665
EyeBlinkLeft,0.03352475166320801,2866.6666666666665
EyeBlinkRight,0.03395313024520874,2866.6666666666665
JawOpen,0.0,2900.0
MouthSmileLeft,0.11455024778842926,2900.0
MouthSmileRight,0.11480811983346939,2900.0
EyeBlinkLeft,0.03249718248844147,2900.0
EyeBlinkRight,0.03295474871993065,2900.0
JawOpen,0.0,2933.333333333333
MouthSmileLeft,0.11217253655195236,2933.333333333333
MouthSmileRight,0.11288167536258698,2933.333333333333
EyeBlinkLeft,0.03157712146639824,2933.333333333333
EyeBlinkRight,0.03206585720181465,2933.333333333333
JawOpen,0.0,2966.666666666667
MouthSmileLeft,0.1112532764673233,2966.666666666667
MouthSmileRight,0.11249703168869019,2966.666666666667
EyeBlinkLeft,0.030854370445013046,2966.666666666667
EyeBlinkRight,0.03136366233229637,2966.666666666667
JawOpen,0.0,3000.0
MouthSmileLeft,0.11039413511753082,3000.0
MouthSmileRight,0.11142472177743912,3000.0
EyeBlinkLeft,0.03073207661509514,3000.0
EyeBlinkRight,0.03125214949250221,3000.0
JawOpen,0.0,3033.333333333333
MouthSmileLeft,0.1122998595237732,3033.333333333333
MouthSmileRight,0.113483726978302,3033.333333333333
EyeBlinkLeft,0.030592655763030052,3033.333333333333
EyeBlinkRight,0.03112730383872986,3033.333333333333
JawOpen,0.0,3066.666666666667
MouthSmileLeft,0.1094004288315773,3066.666666666667
MouthSmileRight,0.11032631248235703,3066.666666666667
EyeBlinkLeft,0.030665937811136246,3066.666666666667
EyeBlinkRight,0.031197555363178253,3066.666666666667
JawOpen,0.0,3100.0
MouthSmileLeft,0.11031915992498398,3100.0
MouthSmileRight,0.1110527291893959,3100.0
EyeBlinkLeft,0.030635621398687363,3100.0
EyeBlinkRight,0.031159725040197372,3100.0
JawOpen,0.0,3133.3333333333335
MouthSmileLeft,0.10941305011510849,3133.3333333333335
MouthSmileRight,0.1098664179444313,3133.3333333333335
EyeBlinkLeft,0.030778607353568077,3133.3333333333335
EyeBlinkRight,0.03131524845957756,3133.3333333333335
JawOpen,0.0,3166.6666666666665
MouthSmileLeft,0.10613497346639633,3166.6666666666665
MouthSmileRight,0.10539766401052475,3166.6666666666665
EyeBlinkLeft,0.03098634071648121,3166.6666666666665
EyeBlinkRight,0.031507812440395355,3166.6666666666665
JawOpen,0.0,3200.0
MouthSmileLeft,0.11011671274900436,3200.0
MouthSmileRight,0.1099945455789566,3200.0
EyeBlinkLeft,0.03091215342283249,3200.0
EyeBlinkRight,0.03144192695617676,3200.0
JawOpen,0.0,3233.3333333333335
MouthSmileLeft,0.11261124908924103,3233.3333333333335
MouthSmileRight,0.11262676864862442,3233.3333333333335
EyeBlinkLeft,0.031153371557593346,3233.3333333333335
EyeBlinkRight,0.031674209982156754,3233.3333333333335
JawOpen,0.0,3266.6666666666665
MouthSmileLeft,0.11611562222242355,3266.6666666666665
MouthSmileRight,0.11623173207044601,3266.6666666666665
EyeBlinkLeft,0.031468018889427185,3266.6666666666665
EyeBlinkRight,0.031977515667676926,3266.6666666666665
JawOpen,0.0,3300.0
MouthSmileLeft,0.11979857832193375,3300.0
MouthSmileRight,0.1204819455742836,3300.0
EyeBlinkLeft,0.0314917229115963,3300.0
EyeBlinkRight,0.03198780491948128,3300.0
