,time_code,emotion_values.outofbreath,emotion_values.disgust,emotion_values.anger,emotion_values.grief,emotion_values.cheekiness,emotion_values.sadness,emotion_values.pain,emotion_values.joy,emotion_values.fear,emotion_values.amazement
19,0.6666250228881836,0.0,0.0,0.01090153120458126,0.0,0.0,0.007535563316196203,0.0,0.010159753262996674,3.140433909720741e-05,0.0
20,0.699999988079071,0.0,0.0,0.010228849947452545,0.0,0.0,0.007067072205245495,0.0,0.009575705975294113,3.491316965664737e-05,0.0
21,0.7333124876022339,0.0,0.0,0.00958639569580555,0.0,0.0,0.0066196508705616,0.0,0.009017686359584332,3.823693987214938e-05,0.0
22,0.7666249871253967,0.0,0.0,0.00897493027150631,0.0,0.0,0.006205572281032801,0.0,0.008772969245910645,4.3034160626120865e-05,0.0
23,0.800000011920929,0.0,0.0,0.008395940996706486,0.0,0.0,0.0058215600438416,0.0,0.008737837895751,4.869809708907269e-05,0.0
24,0.8333125114440918,0.0,0.0,0.00784974917769432,0.0,0.0,0.005464870948344469,0.0,0.00884033739566803,5.4815009207231924e-05,0.0
25,0.8666250109672546,0.0,0.0,0.007335909176617861,0.0,0.0,0.0051331669092178345,0.0,0.00903070718050003,6.110551476012915e-05,0.0
26,0.8999375104904175,0.0,0.0,0.006853481754660606,0.0,0.0,0.004824420902878046,0.0,0.00927467830479145,6.738364027114585e-05,0.0
27,0.9333124756813049,0.0,0.0,0.006401226855814457,0.0,0.0,0.0045368485152721405,0.0,0.009548788890242577,7.352810644079e-05,0.0
28,0.9666249752044678,0.0,0.0,0.005977728869765997,0.0,0.0,0.004268860910087824,0.0,0.009837107732892036,7.946236291900277e-05,0.0
29,1.0,0.0,0.0,0.005581488832831383,0.0,0.0,0.004019028972834349,0.0,0.010128943249583244,8.514060027664527e-05,0.0
30,1.0333125591278076,0.0,0.0,0.005210982635617256,0.0,0.0,0.0037860549055039883,0.0,0.010417240671813488,9.053800022229552e-05,0.0
31,1.0666249990463257,0.0,0.0,0.004864698741585016,0.0,0.0,0.0035687542986124754,0.0,0.010697458870708942,9.56439835135825e-05,0.0
32,1.100000023841858,0.0,0.0,0.0045411656610667706,0.0,0.0,0.00336604006588459,0.0,0.010966796427965164,0.00010045744420494884,0.0
33,1.133312463760376,0.0,0.0,0.0042389677837491035,0.0,0.0,0.0031677312217652798,0.0,0.010929005220532417,0.00010274170927004889,0.0
34,1.1666250228881836,0.0,0.0,0.003956752363592386,0.0,0.0,0.002976266900077462,0.0,0.010691314935684204,0.0001033278604154475,0.0
35,1.2000000476837158,0.0,0.0,0.003693236503750086,0.0,0.0,0.002793103689327836,0.0,0.010327775031328201,0.00010279288107994944,0.0
36,1.2333124876022339,0.0,0.0,0.003447208320721984,0.0,0.0,0.0026190271601080894,0.0,0.009889285080134869,0.00010153611219720915,0.0
37,1.2666250467300415,0.0,0.0,0.0032175255473703146,0.0,0.0,0.002454368630424142,0.0,0.009410596452653408,9.983291238313541e-05,0.0
38,1.2999999523162842,0.0,0.0,0.003003115998581052,0.0,0.0,0.002299156505614519,0.0,0.008915220387279987,9.787211456568912e-05,0.0
39,1.3333125114440918,0.0,0.0,0.002802972448989749,0.0,0.0,0.002153219887986779,0.0,0.008418848738074303,9.578224126016721e-05,0.0
40,1.3666249513626099,0.0,0.0,0.0026161526329815388,0.0,0.0,0.0020162626169621944,0.0,0.007931753993034363,9.364981815451756e-05,0.0
41,1.399999976158142,0.0,0.0,0.002441774122416973,0.0,0.0,0.0018879104172810912,0.0,0.007460461929440498,9.153225255431607e-05,0.0
42,1.4333125352859497,0.0,0.0,0.0022790112998336554,0.0,0.0,0.0017677476862445474,0.0,0.007008919958025217,8.946675370680168e-05,0.0
43,1.4666249752044678,0.0,0.0,0.0021270927973091602,0.0,0.0,0.0016553383320569992,0.0,0.006579312030225992,8.74765682965517e-05,0.0
44,1.4999375343322754,0.0,0.0,0.001985297305509448,0.0,0.0,0.0015686498954892159,0.0,0.006193046923726797,8.958802209235728e-05,0.0
45,1.5333125591278076,0.0,0.0,0.0018529515946283937,0.0,0.0,0.0015004993183538318,0.0,0.005842823535203934,9.433698141947389e-05,0.0
46,1.5666249990463257,0.0,0.0,0.001729426789097488,0.0,0.0,0.001445823349058628,0.0,0.005523152649402618,0.00010071413271361962,0.0
47,1.600000023841858,0.0,0.0,0.0016141354572027922,0.0,0.0,0.0014010440791025758,0.0,0.00522983493283391,0.00010802750330185518,0.0
48,1.633312463760376,0.0,0.0,0.0015065291663631797,0.0,0.0,0.0013636264484375715,0.0,0.004959601443260908,0.0001158062441390939,0.0
49,1.6666250228881836,0.0,0.0,0.0014060955727472901,0.0,0.0,0.0013317667180672288,0.0,0.00470985472202301,0.0001237334799952805,0.0
50,1.7000000476837158,0.0,0.0,0.0013123571407049894,0.0,0.0,0.0013041752390563488,0.0,0.0044784871861338615,0.00013159918307792395,0.0
51,1.7333124876022339,0.0,0.0,0.0012248675338923931,0.0,0.0,0.0012799242977052927,0.0,0.0042637549340724945,0.00013926735846325755,0.0
52,1.7666250467300415,0.0,0.0,0.0011432103347033262,0.0,0.0,0.0012583407806232572,0.0,0.004064186010509729,0.00014665312482975423,0.0
53,1.7999999523162842,0.0,0.0,0.0010669967159628868,0.0,0.0,0.001238931668922305,0.0,0.0038785149808973074,0.0001537066709715873,0.0
54,1.8333125114440918,0.0,0.0,0.0009958639275282621,0.0,0.0,0.0012213315349072218,0.0,0.0037056368310004473,0.00016040207992773503,0.0
55,1.8666249513626099,0.0,0.0,0.0009294732590205967,0.0,0.0,0.0011872556060552597,0.0,0.0035247276537120342,0.00016261765267699957,0.0
56,1.8999375104904175,0.0,0.0,0.0008675085264258087,0.0,0.0,0.0011430969461798668,0.0,0.0033421895932406187,0.00016186210268642753,0.0
57,1.9333125352859497,0.0,0.0,0.0008096746751107275,0.0,0.0,0.0010932341683655977,0.0,0.0031622382812201977,0.00015918049030005932,0.0
58,1.9666249752044678,0.0,0.0,0.0007556964410468936,0.0,0.0,0.0010406419169157743,0.0,0.0029875754844397306,0.00015529418305959553,0.0
59,2.0,0.0,0.0,0.000705316720996052,0.0,0.0,0.0009873182279989123,0.0,0.002819861751049757,0.00015069852815940976,0.0
60,2.0333125591278076,0.0,0.0,0.0006582956993952394,0.0,0.0,0.0009345831931568682,0.0,0.0026600416749715805,0.00014573133375961334,0.0
61,2.0666251182556152,0.0,0.0,0.0006144093349575996,0.0,0.0,0.0008832874591462314,0.0,0.0025085757952183485,0.00014062074478715658,0.0
62,2.0999999046325684,0.0,0.0,0.0005734487203881145,0.0,0.0,0.0008339579217135906,0.0,0.0023655970580875874,0.00013551868323702365,0.0
63,2.133312463760376,0.0,0.0,0.0005352188600227237,0.0,0.0,0.0007868995890021324,0.0,0.0022310225758701563,0.00013052424765191972,0.0
